name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY
"당신, 거기 있어줄래요",,"김윤석,변요한,채서진,김상호,안세하,박혜수,김호정",,영화,드라마,영화,0,"인생을 뒤바꾼 기적 같은 10번의 기회. 넌 30년 전의 나고, 난 30년 후의 너야. 현재의 수현은 의료 봉사 활동 중 한 소녀의 생명을 구하고 소녀의 할아버지로부터 신비로운 10개의 알약을 답례로 받는데..."
무곡,,"아야노 고,무라카미 니지로,마에다 아츠코,후부키 준,코바야시 카오루,에모토 아키라",,영화,드라마,영화,126,"검도 5단의 켄고는 술에 빠져 경비원으로 근무하면서 근근이 벌어 살고 있다. 그의 어머니는 돌아가셨고, 살인검의 명수로 이름을 날렸던 아버지도 식물인간 상태. 어느 날, 켄고는 랩에 푹 빠진 고교생 토오루와 만나게 되고, 그에게 검객으로서의 자질을 발견하게 되는데..."
묻지마 사랑,,"호시노 겐,카호,히라이즈미 세이,모리야마 료코,오스기 렌,구로키 히토미",,영화,드라마,영화,0,"13년째 시청 자료과 만년 말단 직원으로 근무 중인 소심한 노총각 켄타로는 사교성 부재, 융통성 제로인 결벽증 환자이다. 그런 그의 부모는 몰래 켄타로의 결혼 상대를 찾기 위해 맞선을 주선하지만 상대방의 부모는 그의 신상서를 읽고는 거절을 하고야 마는데..."
쌍화점,,"조인성,주진모,송지효,심지호",,영화,드라마,영화,132,"원의 억압을 받던 고려 말, 친위부대 건룡위의 수장홍림은 대내외적 위기에 놓인 왕을 보필하며 경계를 늦추지 않는다. 후사문제를 빌미로 원의 무리한 요구는 계속되고, 정체불명의 자객들이 왕의 목숨을 위협하자, 왕은 중대한결정을 내리게 되는데..."
사랑그리고불륜,,"세희,지성",,영화,드라마,영화,58,은경은 남자친구 지훈에게 오랜만에 연락이 닿은 초등학교 동창생 미희를 소개한다. 유부남을 사귀고 있는 미희는 애인 있는 남자에게 매력을 느끼는 특이한 취향을 가지고 있다. 우연한 기회에 단둘이 있게 된 차 안에서 미희는 지훈에게 유혹의 손길을 보내고...
극장판 겁쟁이 페달,,"나가세 렌,이토 켄타로,하시모토 칸나,반도 류타,류세이 료",,영화,드라마,영화,113,"매일 아키하바라까지 왕복 90km 거리를 아줌마 자전거로 다니는 오타쿠 소년 오노다. 이를 알게 된 이마이즈미는 오노다를 소호쿠 사이클부로 끌어들이고, 오노다의 로드레이서로서의 재능을 발견해낸다. 그리고 곧 사이클부는 전국체전 예선에 출전하게 되는데..."
잠깐만 회사좀 관두고 올게,,"후쿠시 소우타,쿠도 아스카,쿠로키 하루,코이케 에이코,요시다 코타로",,영화,드라마,영화,0,"열정은 번아웃, 월급은 로그아웃, 인생은 삼진아웃 직전의 회사원 다카시는 계속된 야근으로 지하철에서 쓰러진다. 선로로 떨어질 뻔한 아찔한 순간, 그를 구해준 이는 다름 아닌 초등학교 동창 야마모토! 운명적 만남을 계기로 두 사람은 급속도로 친해지는데..."
들개,,"변요한,박정민,김희창,오창경,박성일,유대형,김종구,이시원,김도현,서준하,이상협",,영화,드라마,영화,101,"사제폭탄 생산자 정구, 진짜 폭탄을 만나다! 입사 면접에 번번이 떨어지는 20대 취준생 정구. 그의 유일한 낙은 사제폭탄을 만드는 것. 불특정 다수에게 자신의 폭탄을 보내지만, 모두들 시큰둥하다. 그러던 어느 날 폭탄을 터트려 줄 집행자 효민이 정구 앞에 나타나는데..."
순수의 시대 무삭제,,"강경헌,강하늘,강한나,기주봉,김구택,김다예,김승기,사희,손병호,신하균,이재용,장혁,최무성,황금희",,영화,드라마,영화,0,"순수의 시대 무삭제. 태조 이성계는 제 손에 피를 묻혀 개국을 일군 왕자 이방원이 아닌 어린 막내 아들을 정도전의 비호 하에 세자로 책봉하고, 왕좌와 권력을 둘러 싼 핏빛 싸움이 예고된다. 한편, 장군 김민재는 조선의 국경선을 지켜낸 공로로 군 총사령관이 된다."
5인의 해병,,"최무룡, 신영균, 황해, 곽규석, 박노식, 김승호, 독고성, 김지미",,영화,드라마,영화,118,한국전쟁에 참전한 해병소위 오덕수는 일선의 소대장을 자원하여 전선으로 간다. 아버지 오성만 중령이 대대장으로 있는 부대로 가게 된 오덕수를 그의 아버지는 반갑게 맞이하지만 어릴 적부터 형을 더 아꼈던 아버지에 대한 원망과 서운함은 그의 가슴에 깊게 남아있는데...
내 사랑 유리에,,"강희,고다미,김준배,양영조",,영화,드라마,영화,112,"내 사랑을 위해서 내 영혼도 팔 수 있어. 어느 황량한 국도변 하늘 주유소, 이 곳에서 엄마와 함께 사는 소년 동아는 유리에라는 소녀를 연모하고 있다. 순수한 소녀 유리에를 지키기 위해 어른이 되기로 결심한 동아는 유리에의 사랑을 얻기 위해 악마에게 영혼을 파는데..."
바이브레이터,,"테라지마 시노부,오모리 나오,마키세 리호,무라카미 준,노무라 유진,사키조우 미키,타구치 토모로오,타카야나기 에리코,토다 마사히로",,영화,드라마,영화,94,"서비스 해지 시까지 시청 가능. 레이는 프리랜서 작가로 자신의 머릿속으로부터 나오는 목소리로 인해 고통받고 있다. 이는 어머니의 꾸짖음, 친구들의 가십, 표현되지 않는 그녀의 진실한 감정들이다. 어느 날, 편의점에서 만난 남자의 무언가에 끌려 함께 여행길에 오른다."
공기살인,,"김상경,윤경호,이선빈,서영희,김정태,장혁진,송영규",,영화,드라마,영화,108,"알고 있었죠, 사람이 죽을 수도 있다는 거. 봄이 되면 나타났다 여름이 되면 사라지는 죽음의 병. 공기를 타고 대한민국에 죽음을 몰고 온 살인무기의 실체를 밝히기 위한 그들의 사투. 증발된 범인, 피해자는 증발되지 않았다!"
오마이키스,,"예원,이정식,홍비라,김범진",,영화,드라마,영화,95,한창 사랑하고 성적 욕구가 강할 나이 이십 대 청춘. 선희. 보육원 원장 아들인 진수 선배. 젠틀하고 항상 따뜻하게 대해주는 그를 보기 위해 득달같이 달려가는 선희다. 이런 선희를 위한 달콤한 제안이 하나 들어오는데 바로 진수와의 첫 키스!
가족의나라,,"안도 사쿠라,이우라 아라타,양익준",,영화,드라마,영화,0,"오빠가 집에 왔다. 25년 만에 감시자와 함께. 우리 가족의 조국이라는 북으로부터. 나는 말했다. 당신도 당신의 나라도 싫다. 감시자가 말했다. 그 나라에서 네 오빠도, 나도 죽을 때까지 살아야 한다고... 조국이라 강요 당한 나라. 그곳엔 소중한 내 가족이 있다."
임신한 나무와 도깨비,,"박인순,조은경,신윤숙,변중희,김아해,김미숙,신승태,이승아,김명선,박영자,류형석,안현준,정태회",,영화,드라마,영화,115,"한 번 들어오면 빼도 박도 못하고 죽어야 나갈 수 있는 곳 뺏벌. 그곳엔 누구보다 죽음을 많이 본 여자, 인순이 있다. 저승사자들은 뺏벌의 유령들을 데려가기 위한 이야기를 만들어내고 인순은 그들에게 맞서기 위해 자신만의 이야기를 펼치기 시작한다."
위험한 관계,,"저넬 티,펠릭스 로코",,영화,드라마,영화,102,관계에서 위태로움을 느낀 한 젊은 커플이 관계 개선을 위해 휴가를 떠나고 그들은 그곳에서 매력적이고 낯선 남자 레오를 만나게 된다. 레오는 위태로운 그들의 관계를 이용해 자신의 변태적인 성욕을 채우는데...
이윽고 바다에 닿다,,"하마베 미나미,키시이 유키노",,영화,드라마,영화,126,서비스 해지 시까지 시청 가능. 사람들과 쉽사리 어울리지 못하는 대학 신입생 마나에게 먼저 다가온 자유로운 영혼의 동기 스미레! 급속도로 친해진 둘은 함께 자취까지 시작하며 가족보다 더 가까운 사이가 되지만 스미레에게 연인이 생기면서 둘은 서서히 멀어진다...
위험한 사돈,,"마르친 도로친스키,마야 오스타쉐프스카",,영화,드라마,영화,78,"서비스 해지 시까지 시청 가능. 마지막 순간에 결혼식이 취소되고 신랑 신부는 사라진다. 신랑의 부모는 충격을 받지만 결혼 피로연을 진행하기로 결정한다. 손님들이 들이닥치고, 처음에는 염려하던 그들도 술과 음식이 들어가자 그들만의 삼매경에 빠지기 시작한다."
쾌걸 흑두건,,"문정숙, 신영균, 김진규",,영화,드라마,영화,73,병자호란 때 숨겨 둔 왕실보화를 둘러싸고 악당들 간에 싸움이 벌어진다. 이에 중풍환자로 가장하고 내려온 금부도사가 밤이면 흑두건을 쓰고 신출귀몰하면서 놈들을 일망타진하는 한편 아버지의 원수인 계모와 집사를 처단하고 왕실보화를 지켜 낸다는데...
실: 인연의 시작,,"스다 마사키,고마츠 나나,사이토 타쿠미,에이쿠라 나나,야마모토 미즈키",,영화,드라마,영화,130,열두 살에 만난 첫사랑 렌과 아오이. 한눈에 서로의 상처를 알아보고 보듬어주며 두 사람의 인연이 시작된다. 함께 있어 즐거웠던 시간도 잠시 아오이 가족이 쫓기듯 떠나면서 헤어지고 만다. 아오이가 준 소원 팔찌를 8년 동안 간직한 렌. 어느 날 소원 팔찌가 끊어지는데...
립반윙클의 신부,,"쿠로키 하루,아야노 고,코코",,영화,드라마,영화,0,SNS 플래닛이 전부인 나나미는 플래닛에서 만나 결혼한 남편에게 거짓말을 하게 되고 일생 최대의 위기를 맞이한다. 다시 세상에 혼자 남게 된 나나미는 플래닛을 통해 프로 서비스 맨 아무로의 도움을 받고 립반윙클이라는 아이디의 정체 모를 인물과도 친구가 되는데...
아버지와 이토씨,,"우에노 주리,릴리 프랭키,후지 타츠야,하세가와 토모하루,안도 세이,와타나베 에리",,영화,드라마,영화,0,서비스 해지시까지 시청 가능. 34세 아야와 그녀의 남친 54세 이토 씨가 사는 집에 무단 입주하신 74세 아야의 아버지. 어쩌다 함께 살게 된 세 사람이 만들어가는 무릎 탁! 코끝 찡! 눈물 똑! 가족 시트콤.
P짱은 내친구,,"츠마부키 사토시,오스기 렌,타바타 토모코,하라다 미에코,콘도 료헤이,시미즈 유미,피에르 타키,토다 나호",,영화,드라마,영화,0,"10회 전주국제영화제 JIFF 최고 인기상. 교실에 돼지 한마리가 나타났다. 18년 전 오사카 초등학교의 실화이자 TV 다큐멘터리로 방송되어 큰 반향을 불러일으켰던 내용을 바탕으로 한 영화. 정든 돼지를 정말 잡아먹어야 하는가, 잡아먹는다면 그 시기는 누가 결정할 것인가."
기적 그날의소비토,,"마츠자카 토리,스다 마사키,쿠츠나 시오리,코바야시 카오루,아소우 유미,요코하마 류세이,티이라 유우나,나리타 료",,영화,드라마,영화,111,"엄격한 아버지 밑에서 자란 진과 히데. 의사로 살아온 아버지는 두 아들도 자신의 뒤를 이어 의사가 되길 바란다. 메탈밴드의 보컬 형 진은 음악을 계속하고자 집을 나오고, 아버지의 뜻을 거스를 수 없었던 동생 히데는 치과대학에 들어가 학과생들끼리 밴드를 결성하는데..."
상류사회,,"박해일,수애,윤제문,라미란,이진욱,김규선,한주영,김강우,남문철,장소연,박성훈,하마사키 마오",,영화,드라마,영화,1,"학생들에게 인기와 존경을 받는 경제학 교수 태준은 우연한 기회를 통해 촉망받는 정치 신인으로 국회의원 선거에 출마한다. 한편, 그의 아내이자 미래미술관의 부관장 수연은 관장 자리에 오르려 한다. 이 부부는 완벽한 상류사회 입성을 눈앞에 두고 위기에 처한다."
빙과,,"야마자키 켄토,히로세 아리스 ,혼고 카나타,고지마 후지코 ,오카야마 아마네",,영화,드라마,영화,1,"에너지를 최소한 쓰면서 살아가자는 신조를 가진 호타로가 난데없이 고등학교 고전부에 들어가고, 지역 유지 집안의 아가씨 에루와 함께 이런저런 사건들을 풀어간다. 일단은, 10년 전 사라진 숙부와 얽힌 사건부터! 유명한 라이트노벨과 애니메이션이 원작이다."
말아,,"심달기,정은경,우효원,정의순,손석배,유연석",,영화,드라마,영화,76,서비스 해지 시까지 시청 가능. 전염병 유행으로 집에만 콕 박혀 있는 청년 백수 주리. 배고픔도 실연의 아픔도 모두 집에서 해결한다. 어느 날 자취방을 부동산에 내놓았다는 연락과 함께 엄마의 김밥집을 운영하라는 미션이 주어지는데...
풍재기시,,"양조위,곽부성",,영화,드라마,영화,143,"1960년대 영국령 홍콩, 삼합회와 경찰 조직을 장악해 비즈니스 제국을 설계하려는 엘리트 브레인 남강은 신분 상승을 꿈꾸는 거침없는 행동파 뇌락을 만나게 된다. 머리 잘 쓰는 비리 경찰 남강과 야망을 품은 뇌락은 홍콩 전역에서 힘 있는 경찰이자 파트너로 승승장구한다."
축제,,"안성기,오정해,한은진,정경순",,영화,드라마,영화,0,"저명한 작가인 준섭은 어머니의 부음소식을 듣고 시골로 내려간다. 장례 절차를 치루는 준섭과 가족들, 그러나 오랫 동안 치매를 앓아온 어머니의 죽음이 가족들에게 주는 감정은 각각 다르다. 그러던 중, 집안의 돈을 훔쳐 달아난 용순도 할머니의 부고를 보고 달려오는데..."
